raw_tweets,label
Do you know the risk factors for <hashtag> coloncancer  Find out what they are here: <url> <hashtag> LynchSyndrome,1
Shout out to <hashtag> hockeyfightscancer  I fight for my family which has Lynch Syndrome (genetic predisposition)  But  what about canine cancer,1
One in 280 people in the population have <hashtag> LynchSyndrome  Read more: <url>,1
One in 280 people in the population has <hashtag> LynchSyndrome  Read more: <url>,1
Multicenter / country study looking @ prevalence of hereditary crc <allcaps> syndromes & more  <hashtag> Lynchsyndrome 1 in 279 <hashtag> Gencsm <allcaps> <url>,1
rt <allcaps>  <user> : This genetic disorder increases the risk for several cancers  Here's what you should know about it  <url>,1
rt <allcaps>  <user> : Interesting poster by  <user>  trial highlighting a gap in primary care knowledge about Lynch syndrome or willingness to p,1
Interesting poster by  <user>  trial highlighting a gap in primary care knowledge about Lynch syndrome or willingness <url>,1
rt <allcaps>  <user> : Multicenter / country study looking @ prevalence of hereditary crc <allcaps> syndromes & more  <hashtag> Lynchsyndrome 1 in 279 <hashtag> Gencsm <allcaps> h,1
<user>  Not specifically - tho' looking at prevalence of Lynch syndrome in <hashtag> wombcancer and finding new diagnostic tests for all types,1
<user>  Thanks for your reply  Are you aware of other genetic testing besides Lynch syndrome  Or is that a relatively new area,1
St  Rita's is 1 of 50 hospitals taking part in the effort to identify those who have Lynch Syndrome  which could    <url>,1
Does <hashtag> GeneticTesting Make Sense for You  <hashtag> brca <allcaps> <allcaps> <hashtag> gencsm <allcaps> <hashtag> LynchSyndrome <hashtag> hereditarycancer  <user>  <url>,1
<user>   <user>  Black People need to end this Slave Mentality: Willie Lynch Syndrome  House Negro  Stool Penguin  Uncle Tom etc,1
When u realize ur own people's have Willie Lynch Syndrome  How ignorant r we to base ourself off of another sister <url>,1
It's coupled with Willie Lynch syndrome <url>,1
Slavery tactics and Willie lynch syndrome in modern time,1
Today at 6pm <allcaps> cet <allcaps> Tweet chat on <hashtag> LynchSyndrome in Spanish with  <user>  Dr  <user>  &  <user>  <url>,1
rt <allcaps>  <user> : Today at 6pm <allcaps> cet <allcaps> Tweet chat on <hashtag> LynchSyndrome in Spanish with  <user>  Dr  <user>  &  <user>  <hashtag> SindromedeLynch,1
At risk for gyn <allcaps> cancers  Join <hashtag> gyncsm tweet chat Wed 11 / 9 at 9pmet <allcaps> <url> <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <url>,1
osu <allcaps> and St  Rita's conducting Lynch Syndrome study <url>,1
rt <allcaps>  <user> : At risk for gyn <allcaps> cancers  Join <hashtag> gyncsm tweet chat Wed 11 / 9 at 9pmet <allcaps> <url> <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome  <user>  <hashtag> Cowde,1
Expert Discusses Lynch-Like Syndrome in Rectal Cancer <url> via  <user>  <hashtag> coloncancer <hashtag> lynchsyndrome,1
Our Spanish TweetChat on <hashtag> LynchSyndrome is on fire  <hashtag> SindromedeLynch Send your questions and we'll translate them for you,1
rt <allcaps>  <user> : Our Spanish TweetChat on <hashtag> LynchSyndrome is on fire  <hashtag> SindromedeLynch Send your questions and we'll translate them for y,1
<user>  We should be ashamed that we would stand up for her but not for ourselves  She won't know any of u Nov 9th  Willie Lynch syndrome,1
rt <allcaps>  <user> :  <user>  We should be ashamed that we would stand up for her but not for ourselves  She won't know any of u Nov 9th  Willie,1
Lynch syndrome is the most common cause of hereditary colon cancer  Adenomatous Polyposis syndromes are second most common  <hashtag> crcw <allcaps>ebinar,1
Lynch Syndrome - over 95% of individuals affected do not know they have Lynch  <hashtag> crcw <allcaps>ebinar <url>,1
Lynch syndrome is an inherited condition that causes high risks for colorectal cancer  95% of affected don't know they have it  <hashtag> crcw <allcaps>ebinar,1
Over 1 2 million people in the us <allcaps> have Lynch Syndrome <hashtag> crc <allcaps>webinar,1
What are the genes that cause Lynch syndrome  <hashtag> crcw <allcaps>ebinar <url>,1
rt <allcaps>  <user> : Over 1 2 million people in the us <allcaps> have Lynch Syndrome <hashtag> crc <allcaps>webinar,1
rt <allcaps>  <user> : Lynch Syndrome - over 95% of individuals affected do not know they have Lynch  <hashtag> crcw <allcaps>ebinar <url>,1
rt <allcaps>  <user> : Lynch syndrome is an inherited condition that causes high risks for colorectal cancer  95% of affected don't know they have i,1
How does testing for Lynch Syndrome get done  <hashtag> crcw <allcaps>ebinar <url>,1
rt <allcaps>  <user> : What are the genes that cause Lynch syndrome  <hashtag> crcw <allcaps>ebinar <url>,1
Immunohistochemistry (ihc <allcaps>) is another option for Tumor Screening for Lynch Syndrome <hashtag> crcw <allcaps>ebinar <url>,1
rt <allcaps>  <user> : Lynch syndrome is the most common cause of hereditary colon cancer  Adenomatous Polyposis syndromes are second most common  #,1
With Madame La Presidente of <hashtag> hnpcc <allcaps>-Lynch France in Paris  <hashtag> Lynchsyndrome <url>,1
go <allcaps> Dr  joe <allcaps>  He's been a champion for Lynch Syndrome and hereditary cancers for years  Hereditary Cancer    <url>,1
"""I have <hashtag> LynchSyndrome now what ""  <user>  is on a mission: <url>",1
They got that wacky Donna brazile sister behind closed doors  Kinda like the Loretta Lynch syndrome <url>,1
rt <allcaps>  <user> : They got that wacky Donna brazile sister behind closed doors  Kinda like the Loretta Lynch syndrome <url>,1
"rt <allcaps>  <user> : ""I have <hashtag> LynchSyndrome now what ""  <user>  is on a mission: <url>",1
now <allcaps> you <allcaps> see <allcaps> why <allcaps> I talk <allcaps> about <allcaps> the <allcaps> willie <allcaps> lynch <allcaps> syndrome <allcaps> slave <allcaps> mentality <allcaps> so <allcaps> much <allcaps>     look <allcaps> what <allcaps> the <allcaps> fuck <allcaps> is <allcaps> happening <allcaps>,1
rt <allcaps>  <user> : With Madame La Presidente of <hashtag> hnpcc <allcaps>-Lynch France in Paris  <hashtag> Lynchsyndrome <url>,1
Opted for Genetic testing to see if I have Lynch syndrome to support my children in the future  gp <allcaps>s don't like offering it due to cost,1
Statics of getting cancer for males is 80% if got the lynch syndrome which is heredity  <url>,1
Be aware of <hashtag> Lynch <hashtag> Syndrome <hashtag> BowelCanceruk <allcaps> If in doubt get checked out <hashtag> ifindoubtgetcheckedout <allcaps> <allcaps> <url>,1
Willie Lynch syndrome  We look to point fingers instead of locking hands and uniting <url>,1
<hashtag> Students show how <hashtag> Willie <hashtag> Lynch <hashtag> Syndrome still prevalent      <url>,1
Cancer survivor here  too  <hashtag> UterineCancerAwareness <hashtag> LynchSyndrome  <user>   <user>,1
St  Rita's is 1 of 50 hospitals partnering with osu <allcaps> to help identify those with Lynch Syndrome  <hashtag> cancerresearch <url>,1
rt <allcaps>  <user> : St  Rita's is 1 of 50 hospitals partnering with osu <allcaps> to help identify those with Lynch Syndrome  <hashtag> cancerresearch <url>,1
<hashtag> Lynchsyndrome & exposure to aristolochic acid in upper-tract urothelial <hashtag> cancer : its clinical impact   <user>  <url>,1
I suggest that people read this if you are suffering from Willie Lynch syndrome  Time to break <url>,1
There's no one in the world doing more with Lynch Syndrome than we are  We're fully prepared to take it nationwide  <url>,1
What Is Lynch Syndrome  Learn more about Lynch syndrome risk factors  testing and prevention  <url>,1
rt <allcaps>  <user> : What Is Lynch Syndrome  Learn more about Lynch syndrome risk factors  testing and prevention  <url> <hashtag> crcs,1
Lynch syndrome is an inherited condition that increases your risk of <hashtag> coloncancer & other cancers  Learn more    <url>,1
rt <allcaps>  <user> : Lynch syndrome is an inherited condition that increases your risk of <hashtag> coloncancer & other cancers  Learn more    <url>,1
My thoughts exactly  <hashtag> cancer <hashtag> cancersurvivor <hashtag> lynchsyndrome <url>,1
rt <allcaps>  <user> : My thoughts exactly  <hashtag> cancer <hashtag> cancersurvivor <hashtag> lynchsyndrome <url>,1
rt <allcaps>  <user> : For <hashtag> pms <allcaps>2 <allcaps> cases dx'd <30  consider <hashtag> cmmrd <allcaps> <allcaps> which would alter screening recs for <hashtag> Lynchsyndrome nl <allcaps> <hashtag> cga <allcaps>2016 <allcaps> <hashtag> crccsm <allcaps> <allcaps>,1
I don't have time or patience or business entertaining nobody Willie Lynch syndrome,1
"<user>   <user>   <user>  ""Willie Lynch syndrome is still haunting us""",1
Have Lynch Syndrome  Are you participating in the Capp <allcaps>3 trial study  Contact your local team at genetics to get    <url>,1
It's so crazy how we go so hard against each other  but are suckas against other nations and groups  Willie Lynch Syndrome   smh,1
<user>   There are many reasons  One being the Willie Lynch Syndrome,1
<hashtag> CamilleGrammer on Surviving <hashtag> EndometrialCancer | <hashtag> OncologyNursingNews <url> via  <user>  <hashtag> lynchsyndrome,1
The <hashtag> Documentary  <user>  is coming to <hashtag> Chicago in <hashtag> December  Buy your tickets now  <url> <url>,1
<hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now     <url>,1
<hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now  <url>,1
<hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now     <url>,1
<hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now  <url>,1
<hashtag> ff <allcaps> <allcaps> <hashtag> Lynchsyndrome ====>  <user>  <hashtag> Ihavelynchsyndrome Thee <hashtag> Nonprofit for those with <hashtag> Lynchsyndrome and    <url>,1
<hashtag> ff <allcaps> <allcaps> <hashtag> Lynchsyndrome ====>  <user>  <hashtag> Ihavelynchsyndrome Thee <hashtag> Nonprofit for those with <hashtag> Lynchsyndrome and <url>,1
Gratitude to all of our veterans for your selfless service  <hashtag> VeteransDay <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Gencsm <allcaps> <url>,1
rt <allcaps>  <user> : <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now  <url>,1
rt <allcaps>  <user> : <hashtag> ff <allcaps> <allcaps> <hashtag> Lynchsyndrome ====>  <user>  <hashtag> Ihavelynchsyndrome Thee <hashtag> Nonprofit for those with <hashtag> Lynchsyndrome and    https: /,1
rt <allcaps>  <user> : Gratitude to all of our veterans for your selfless service  <hashtag> VeteransDay <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Gencsm <allcaps> https,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> HereditaryCancerNews is out <allcaps>  <url>,1
rt <allcaps>  <user> : <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now     https: /,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now  <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome The <hashtag> Documentary  <user>  is coming to Chicago in <hashtag> December  Buy your tickets now     <url> /,1
rt <allcaps>  <user> : <hashtag> ff <allcaps> <allcaps> <hashtag> Lynchsyndrome ====>  <user>  <hashtag> Ihavelynchsyndrome Thee <hashtag> Nonprofit for those with <hashtag> Lynchsyndrome and <hashtag> Hereditar,1
rt <allcaps>  <user> : Please sign and share  <user> 's petition to improve services for people with Lynch syndrome (like brca <allcaps> in breas,1
rt <allcaps>  <user> : Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
rt <allcaps>  <user> : Call on uk <allcaps> Health Ministers to take responsibility for improving identification and management of Lynch syndrome https,1
rt <allcaps>  <user> : Let's get more awareness about <hashtag> Lynchsyndrome  Didn't know what it was until <hashtag> geneticcounselling <url>,1
rt <allcaps>  <user> : Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test <url> <url>,1
Let's get more awareness about <hashtag> Lynchsyndrome  Didn't know what it was until <hashtag> geneticcounselling <url>,1
Please sign and share  <user> 's petition to improve services for people with Lynch syndrome (like brca <allcaps> in <url>,1
rt <allcaps>  <user> : Delays to diagnosis  long waiting times & poor care are just some of the issues for Lynch syndrome  Read more https: /  /,1
rt <allcaps>  <user> : <hashtag> GeneticTesting for <hashtag> Lynchsyndrome: An interview with uk <allcaps> expert  Dr  Kevin Monahan <hashtag> HereditaryCancerNews <hashtag> gencsm <allcaps> https: /,1
<hashtag> GeneticTesting for <hashtag> Lynchsyndrome: An interview with uk <allcaps> expert  Dr  Kevin Monahan <hashtag> HereditaryCancerNews <hashtag> gencsm <allcaps> <url>,1
"rt <allcaps>  <user>  ""<hashtag> Lynchsyndrome <hashtag> News: Testing for Lynch syndrome: an interview with Kevin Monahan - "" <url>",1
rt <allcaps>  <user> : New findings from  <user>  reveal families with <hashtag> LynchSyndrome are being let down  Read the report <url> /,1
rt <allcaps>  <user> : Testing for Lynch syndrome: an interview with Kevin Monahan <url>,1
rt <allcaps>  <user> : Testing for Lynch syndrome: an interview with Kevin Monahan <url> <hashtag> onmedic <hashtag> ehealth <hashtag> pharma,1
rt <allcaps>  <user> : How a researcher used big data to beat her own <hashtag> ovariancancer <url> <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycan,1
rt <allcaps>  <user> : Help  <user>  put a stop <allcaps> to genetic condition devastating families with a cancer link through <hashtag> LynchSyndrome htt,1
rt <allcaps>  <user> : 95% of people with Lynch syndrome don't know they have it  We're trying to change that  Join us  <url>,1
Retweeted Daily Express ( <user> ): Lynch syndrome warning: Bowel cancer patients are missing out on    <url>,1
"rt <allcaps>  <user>  ""<hashtag> Lynchsyndrome <hashtag> News: Testing for Lynch syndrome: an interview with Kevin Monahan - "" <url>",1
rt <allcaps>  <user> : If you are affected by Lynch syndrome do connect with the lovely people  <user>  for support & information or ju,1
If you are affected by Lynch syndrome do connect with the lovely people  <user>  for support & information <url>,1
rt <allcaps>  <user> : Findings by  <user>  show generations of Lynch syndrome families devastated <hashtag> cancer <url> ht,1
rt <allcaps>  <user> : Diagnosed with <hashtag> bowelcancer  Please discuss with your consultant getting a blood test for <hashtag> Lynchsyndrome <hashtag> genetics https:,1
rt <allcaps>  <user> : Lynch Syndrome can up bowel cancer risk by 80%  yet nhs <allcaps> support is poor  Pls sign  <user>  petition <url>,1
Article on  <user> 's new report on Lynch syndrome & how the uk <allcaps>'s failing people at high risk of bowel canc <url>,1
<user>  thought this might interest you  Can you sign & share our petition to improve screening for people <url>,1
rt <allcaps>  <user> : Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck <url> /,1
rt <allcaps>  <user> : Estimated 175 000 uk <allcaps> people have Lynch syndrome but most don't know they have it because of lack of testing  Act now https: /,1
<user>  <hashtag> heritarycancer <hashtag> lynchsyndrome Family History matters   <url>,1
Findings by  <user>  show generations of Lynch syndrome families devastated <hashtag> cancer <url> <url>,1
rt <allcaps>  <user> : Willie Lynch syndrome <url>,1
Willie Lynch syndrome <url>,1
rt <allcaps>  <user> : The latest The Bowel Cancer Genetics Daily  <url> Thanks to  <user>  <hashtag> lynchsyndrome,1
Remember to talk to your <hashtag> family about their <hashtag> cancer history on <hashtag> thanksgiving    <user>  <hashtag> gc <allcaps>chat <hashtag> hereditarycancer <hashtag> Lynchsyndrome,1
The latest The Bowel Cancer Genetics Daily  <url> Thanks to  <user>  <hashtag> lynchsyndrome,1
At nice <allcaps> Manchester discussing final <hashtag> Lynchsyndrome diagnostic guidelines,1
<user>  carried out a Lynch syndrome survey & they've released the results here <url> <url>,1
The latest Spotlight  <url> <hashtag> lynchsyndrome <hashtag> staywellthiswinter,1
<user>  c175 000 uk <allcaps> people have Lynch syndrome but most don't know they have it because of lack of testing  <url>,1
Estimated 175 000 uk <allcaps> people have Lynch syndrome but most don't know they have it because of lack of testing  Act now <url>,1
<hashtag> LynchSyndrome and <hashtag> Cancer w /   <user>  <url> <hashtag> crcsm,1
rt <allcaps>  <user> : Big thanks to  <user>   <user>  for raising awareness of <hashtag> bowelcancer & <hashtag> Lynchsyndrome in  <user>   https:,1
Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test <url>,1
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings <url>,1
Lynch Syndrome can up bowel cancer risk by 80%  yet nhs <allcaps> support is poor  Pls sign  <user>  petition <url>,1
Estimated 175 000 uk <allcaps> people have Lynch syndrome but most don't know they have it because of lack of testing Act now <url>,1
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
rt <allcaps>  <user> : Gr8 interview with  <user>  medical advisor  <user>  on why it's important we improve services for people,1
rt <allcaps>  <user> : New findings show generations of Lynch syndrome families devastated by cancer as health bodies pass the buck >> https:,1
"rt <allcaps>  <user> : ""Endometrial cancer on its own is not a disease you inherit  However  a genetic disorder  Lynch syndrome that is    https",1
rt <allcaps>  <user> : A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for <hashtag> LynchSyndrome https,1
rt <allcaps>  <user> : <hashtag> LynchSyndrome and <hashtag> Cancer w /   <user>  <url> <hashtag> crcsm,1
rt <allcaps>  <user> :  <user> : first ever poster presentation  <user> : why 43% of Aussies with <hashtag> Lynchsyndrome must manage the,1
The latest The Cancer Plus Daily  <url> Thanks to  <user>   <user>   <user>  <hashtag> lynchsyndrome <hashtag> healthcare,1
rt <allcaps>  <user> : Incidence / survival after subsequent cancers carriers of mmr <allcaps> variants with previous cancer   Lynch syndrome database ht,1
rt <allcaps>  <user> : agree but 1 in 3 people will be dx'd with cancer - need to extend the scope of the issue <hashtag> ovariancancer <hashtag> lynchsyndrome,1
rt <allcaps>  <user> : Towards value-based universal <hashtag> Lynchsyndrome identification in endometrial cancer patients  <url>,1
rt <allcaps>  <user> : Lifestyle in Lynch Syndrome patients <url> <hashtag> LynchSyndrome <url>,1
rt <allcaps>  <user> : <hashtag> Alcohol consumption might increase <hashtag> BowelCancer risk in people with <hashtag> LynchSyndrome  Read more <url>,1
rt <allcaps>  <user> : Testing for <hashtag> Lynchsyndrome: an interview with Kevin Monahan Bowel_Cancer_uk <allcaps> <url> <url>,1
rt <allcaps>  <user> : would be nice to be able to download fact sheet without signing in - eg  patient easy access <hashtag> lynchsyndrome eg  urothel,1
rt <allcaps>  <user> : <hashtag> Survivor photo at  <user>  <hashtag> Houston <hashtag> 5K <allcaps> this morning  <hashtag> coloncancer <hashtag> lynchsyndrome <hashtag> getscreened <hashtag> checkyourbutt <hashtag> gyrig https,1
Diagnosed with <hashtag> bowelcancer  Please discuss with your consultant getting a blood test for <hashtag> Lynchsyndrome <hashtag> genetics <url>,1
<user>  which is why we are where we are today  cause the black mother has what id like like to call Post Willie Lynch Syndrome,1
rt <allcaps>  <user> : An estimated 175 000 people have Lynch syndrome in the uk <allcaps>  Most people don't know because of lack of testing >> https:,1
rt <allcaps>  <user> : Testing for <hashtag> Lynchsyndrome: an interview with <hashtag> KevinMonahan <url>,1
Get the facts about Myriad's myRisk <hashtag> HereditaryCancer testing with a free <allcaps> Be Ready Pack  <url> <url>,1
95% of people with Lynch syndrome don't know they have it  We're trying to change that  Join us  <url>,1
rt <allcaps>  <user> : Estimated 175 000 uk <allcaps> people have <hashtag> Lynchsyndrome but most don't know they have it because of lack of testing Act now http,1
rt <allcaps>  <user> : We reveal shocking picture of poor management  long waiting times & delayed testing for people with Lynch syndrome htt,1
rt <allcaps>  <user> : We carried out a nationwide survey of people with Lynch syndrome here are our findings >> <url> ht,1
rt <allcaps>  <user> : Testing for <hashtag> Lynchsyndrome: an interview with Kevin Monahan  <user>  <url> <url>,1
"rt <allcaps>  <user> : ""Until there's clear local & national leadership  people with Lynch syndrome will continue to fall through the gaps""-",1
rt <allcaps>  <user> : Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
Delays to diagnosis  long waiting times & poor care are just some of the issues for Lynch syndrome  Read more <url>,1
rt <allcaps>  <user> : lsuk <allcaps> Fbook page offers support4 Lynch Syndrome patients & their families  come&ask questions bc <allcaps> is just 1 of the cance,1
The term Willie Lynch syndrome is used to describe a complex which demoralizes the black male and black female to    <url>,1
The latest The Portable Genomics Daily  <url> Thanks to  <user>   <user>   <user>  <hashtag> bigdata <hashtag> lynchsyndrome,1
Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test <url> <url>,1
Testing for <hashtag> Lynchsyndrome: an interview with <hashtag> KevinMonahan <url>,1
Estimated 175 000 uk <allcaps> people have Lynch syndrome but most don't know they have it because of lack of testing Act now <url>,1
lynch <allcaps> syndrome <allcaps> families <allcaps> devastated <allcaps> by <allcaps> cancer <allcaps> <url>,1
Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test <url> <url>,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
The latest Heads up <allcaps>  <url> Thanks to  <user>   <user>   <user>  <hashtag> lynchsyndrome <hashtag> trump,1
Big thanks to  <user>   <user>  for raising awareness of <hashtag> bowelcancer & <hashtag> Lynchsyndrome in  <user>   <url>,1
Estimated 175 000 uk <allcaps> people have <hashtag> Lynchsyndrome but most don't know they have it because of lack of testing Act now <url>,1
Help  <user>  put a stop <allcaps> to genetic condition devastating families with a cancer link through <hashtag> LynchSyndrome <url>,1
New findings from  <user>  reveal families with <hashtag> LynchSyndrome are being let down  Read the report <url>,1
Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck <url>,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
Management strategies in Lynch syndrome and fap <allcaps>: a national healthcare <url> sandipn <user>  ca,1
<user>  hope you've seen my interview in today's  <user>  - good to see Lynch Syndrome getting some attention x,1
<hashtag> LynchSyndrome and <hashtag> Cancer w /   <user>  <url> <hashtag> crcsm,1
A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for <hashtag> LynchSyndrome <url>,1
rt <allcaps>  <user> : 3 generations of Caroline's family have been devastated by cancer because of Lynch syndrome  Act now  <user>  <url>,1
"""Until there's clear local & national leadership  people with Lynch syndrome will continue to fall through the gaps <url>",1
Management strategies in Lynch syndrome and familial adenomatous polyposis: a national healthcare survey in Japan  <url>,1
The latest The histopathology Daily  <url> Thanks to  <user>   <user>   <user>  <hashtag> pathology <hashtag> lynchsyndrome,1
3 generations of Caroline's family have been devastated by cancer because of Lynch syndrome  Act now  <user>  <url>,1
Gr8 interview with  <user>  medical advisor  <user>  on why it's important we improve services for pe <url>,1
Call on uk <allcaps> Health Ministers to take responsibility for improving identification and management of Lynch syndrome <url>,1
Important petition to improve Lynch Syndrome services & dramatically reduce the risk of cancer <url>  <user>,1
rt <allcaps>  <user> : Three generations of Caroline's family have been devastated by cancer because of Lynch syndrome  Read her story https:,1
Three generations of Caroline's family have been devastated by cancer because of Lynch syndrome  Read her story <url>,1
Lifestyle in Lynch Syndrome patients <url> <hashtag> LynchSyndrome <url>,1
An estimated 175 000 people have Lynch syndrome in the uk <allcaps>  Most people don't know because of lack of testing >> <url>,1
It is just plain unacceptable that we are not providing adequate surveillance for those at highest risk of bowel ca <url>,1
We carried out a nationwide survey of people with Lynch syndrome here are our findings >> <url> <url>,1
We reveal shocking picture of poor management  long waiting times & delayed testing for people with Lynch syndrome <url>,1
New findings show generations of Lynch syndrome families devastated by cancer as health bodies pass the buck >> <url>,1
Towards value-based universal <hashtag> Lynchsyndrome identification in endometrial cancer patients  <url>,1
rt <allcaps>  <user> : One in 280 people in the population has <hashtag> LynchSyndrome  Read more: <url>,1
rt <allcaps>  <user> : What Is Lynch Syndrome  by  <user>  <hashtag> cancergenetics <hashtag> cancerprevention <url> via  <user>,1
rt <allcaps>  <user> : arup <allcaps> Consult has new info about germline multigene analysis in the evaluation of <hashtag> lynchsyndrome <url> <hashtag> gen,1
rt <allcaps>  <user> : Many cmmrd <allcaps> families rarely meet <hashtag> LynchSyndrome criteria since <hashtag> pms <allcaps>2 <allcaps> & <hashtag> msh <allcaps>6 <allcaps> are lower penetrance Lynch genes -rm <allcaps> <hashtag> gc <allcaps>chat <hashtag> I <allcaps>,1
Wrote up my <hashtag> cancer story  hope it helps someone who feels alone  to make it worthwhile <url> <hashtag> MondayBlogs <hashtag> Lynchsyndrome,1
<hashtag> Alcohol consumption might increase <hashtag> BowelCancer risk in people with <hashtag> LynchSyndrome  Read more <url>,1
lsuk <allcaps> Fbook page offers support4 Lynch Syndrome patients & their families  come&ask questions bc <allcaps> is just 1 of the ca <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan - <url> <url>,1
rt <allcaps>  <user> : Testing for Lynch syndrome: an interview with KevinMonahan <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan <url>,1
Gastroenterr <allcaps>o: Testing for Lynch syndrome: an interview with Kevin Monahan <url> <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan - <url> <url>,1
rt <allcaps>  <user> : Testing for Lynch syndrome: an interview with Kevin Monahan <url>,1
Testing for Lynch syndrome: an interview with KevinMonahan <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan - <url> <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan <url> <url>,1
Testing for <hashtag> Lynchsyndrome: an interview with Kevin Monahan Bowel_Cancer_uk <allcaps> <url> <url> <hashtag> rt <allcaps> <allcaps> <hashtag> NewsMedi,1
Something to share and discuss with your health care provider  <url>,1
Medical Waste Mgt Florida: Testing for Lynch syndrome: an interview with Kevin Monahan: <url>,1
Testing for Lynch syndrome: an interview with Kevin Monahan <url> <hashtag> onmedic <hashtag> ehealth <hashtag> pharma,1
Testing for <hashtag> Lynchsyndrome: an interview with Kevin Monahan  <user>  <url> <url>,1
Management strategies in Lynch syndrome and familial adenomatous polyposis: a national healthcare survey inJapan <url>,1
agree but 1 in 3 people will be dx'd with cancer - need to extend the scope of the issue <hashtag> ovariancancer <url>,1
"""Endometrial cancer on its own is not a disease you inherit  However  a genetic disorder  Lynch syndrome that is    <url>",1
rt <allcaps>  <user> : Lynch Syndrome uk <allcaps> is pleased to announce the videos of this years conference are now available online  You will    htt,1
would be nice to be able to download fact sheet without signing in - eg  patient easy access <hashtag> lynchsyndrome eg  uro <url>,1
lynch <allcaps> syndrome <allcaps> <url> <hashtag> Salud,1
<user>  People with Lynch Syndrome also have an increased risk of ovarian cancer  We need to be testing for Lynch Syndrome as well as brca <allcaps>,1
rt <allcaps>  <user> : Great job  <user>  <hashtag> Lynchsyndrome <url>,1
<user>   <user>   <user>   <user>  gotta <allcaps> toss this <allcaps> in there  ) <url>,1
<hashtag> Survivor photo at  <user>  <hashtag> Houston <hashtag> 5K <allcaps> this morning  <hashtag> coloncancer <hashtag> lynchsyndrome <hashtag> getscreened <hashtag> checkyourbutt <hashtag> gyrig <url>,1
Expert Analyses How <hashtag> Stress Affects Outcomes in <hashtag> OvarianCancer <url> via  <user>  <hashtag> brca <hashtag> lynchsyndrome,1
<hashtag> Ovariancancer Doctors told me I was too young to have the disease <url> <hashtag> brca <hashtag> lynchsyndrome,1
How a researcher used big data to beat her own <hashtag> ovariancancer <url> <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycancernews,1
<user>  explains how having a genetic mutation called Lynch Syndrome increases the risk of certain cancer types: <url>,1
The latest News From The Cave  <url> <hashtag> lynchsyndrome,1
The latest News From The Cave  <url> Thanks to  <user>  <hashtag> tips <hashtag> lynchsyndrome,1
rt <allcaps>  <user> : parp <allcaps> Inhibitors Advance in <hashtag> OvarianCancer <url> via  <user>  <hashtag> brca <hashtag> lynchsyndrome <hashtag> hereditarycancer,1
