id,text,clean_text,place,user_location,created_at,username,user_id,class- Yunpeng,class -Laura,Xinsong,Finalize,sum,user_class -Laura,user_class -Yunpeng,notes: Laura,,,
801676886011211776,"RT @Bowel_Cancer_UK: Delays to diagnosis, long waiting times & poor care are just some of the issues for Lynch syndrome. Read more https://",RT   Delays to diagnosis  long waiting times   poor care are just some of the issues for Lynch syndrome  Read more ,,,Thu Nov 24 06:40:38 +0000 2016,Kevin Monahan,512348645,1,2,1,1,2,1,1,,,,
801654260421316608,"RT @LguzzardiM: #GeneticTesting for  #Lynchsyndrome: An interview with UK expert, Dr. Kevin Monahan #HereditaryCancerNews #genCSM   https:/",RT   #GeneticTesting for  #Lynchsyndrome  An interview with UK expert  Dr  Kevin Monahan #HereditaryCancerNews #genCSM   ,,"Omaha, Nebraska",Thu Nov 24 05:10:44 +0000 2016,Brandi Kay Preston,341915796,1,1,,1,1,1,1,,,,
801614205447180289,"#GeneticTesting for  #Lynchsyndrome: An interview with UK expert, Dr. Kevin Monahan #HereditaryCancerNews #genCSM   https://t.co/hG1lTjt1ku",#GeneticTesting for  #Lynchsyndrome  An interview with UK expert  Dr  Kevin Monahan #HereditaryCancerNews #genCSM   ,,global,Thu Nov 24 02:31:34 +0000 2016,"Lisa M Guzzardi, RN",2432381543,1,1,,1,1,1,1,,,,
801538515699896320,"RT @ShewithLynch ""#Lynchsyndrome #News: Testing for Lynch syndrome: an interview with Kevin Monahan - "" https://t.co/jiIQ6coHQH",RT   #Lynchsyndrome #News  Testing for Lynch syndrome  an interview with Kevin Monahan -   ,,"Portland, OR",Wed Nov 23 21:30:48 +0000 2016,ChronicDiseaseHQ,743561964278910976,1,1,,1,1,1,1,,,,
801529561108348929,RT @BritSocGastro: New findings from @Bowel_Cancer_UK reveal families with #LynchSyndrome are being let down. Read the report https://t.co/,RT   New findings from  reveal families with #LynchSyndrome are being let down  Read the report ,,"Fareham, England",Wed Nov 23 20:55:13 +0000 2016,Lucy,233688875,1,1,,1,1,0,1,,,,
801528469234601984,RT @Lynchsyndromirl: Testing for Lynch syndrome: an interview with Kevin Monahan https://t.co/iAzqpVntLd,RT   Testing for Lynch syndrome  an interview with Kevin Monahan ,,Anywhere USA,Wed Nov 23 20:50:53 +0000 2016,Lee,2705495049,1,1,,1,1,0,1,,,,
801528457796653056,RT @onmedicglobal: Testing for Lynch syndrome: an interview with Kevin Monahan https://t.co/qcPmlY5ois #onmedic #ehealth #pharma,RT   Testing for Lynch syndrome  an interview with Kevin Monahan #onmedic #ehealth #pharma,,Anywhere USA,Wed Nov 23 20:50:50 +0000 2016,Lee,2705495049,1,1,,1,1,0,1,,,,
801528444144222209,RT @karenBRCAMTL: How a researcher used big data to beat her own #ovariancancer https://t.co/ci3Bs56br0 #brca #lynchsyndrome #hereditarycan,RT   How a researcher used big data to beat her own #ovariancancer #brca #lynchsyndrome #hereditarycan,,Anywhere USA,Wed Nov 23 20:50:47 +0000 2016,Lee,2705495049,1,1,,1,1,0,1,,,,
801526420560367622,RT @BritSocGastro: Help @bowel_cancer_uk put a STOP to genetic condition devastating families with a cancer link through #LynchSyndrome htt,RT   Help  put a STOP to genetic condition devastating families with a cancer link through #LynchSyndrome htt,,,Wed Nov 23 20:42:44 +0000 2016,Kevin Monahan,512348645,1,1,,1,1,1,1,,,,
801526334874910722,RT @Bowel_Cancer_UK: 95% of people with Lynch syndrome don't know they have it. We're trying to change that. Join us. https://t.co/rprBKVcG,RT   95  of people with Lynch syndrome don t know they have it  We re trying to change that  Join us  ,,,Wed Nov 23 20:42:24 +0000 2016,Kevin Monahan,512348645,1,1,,1,1,1,1,,,,
801517865220403200,Retweeted Daily Express (@Daily_Express):  Lynch syndrome warning: Bowel cancer patients are missing out on... https://t.co/fjNmhUeT5l,Retweeted Daily Express      Lynch syndrome warning  Bowel cancer patients are missing out on    ,,  England Near the river,Wed Nov 23 20:08:45 +0000 2016,palmcrest,22355843,1,1,,1,1,1,1,,,,
801517021599039496,"RT @ShewithLynch ""#Lynchsyndrome #News: Testing for Lynch syndrome: an interview with Kevin Monahan - "" https://t.co/tKJvJ7riie",RT   #Lynchsyndrome #News  Testing for Lynch syndrome  an interview with Kevin Monahan -   ,,"Portland, OR",Wed Nov 23 20:05:24 +0000 2016,DialysisSaves,3817609960,1,1,,1,1,1,1,,,,
801498444158402569,RT @DeborahAlsina: If you are affected by Lynch syndrome do connect with the lovely people @LynchSyndromeUK for support & information or ju,RT   If you are affected by Lynch syndrome do connect with the lovely people  for support   information or ju,,SCOTLAND,Wed Nov 23 18:51:34 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,2,2,1,2,0,1,,,,
801490955115307009,If you are affected by Lynch syndrome do connect with the lovely people @LynchSyndromeUK for support & information https://t.co/qVn1104Lia,If you are affected by Lynch syndrome do connect with the lovely people  for support   information ,,"London and the Cotswolds, UK",Wed Nov 23 18:21:49 +0000 2016,Deborah Alsina,118418445,1,2,1,1,2,1,1,,,,
801490723514286084,RT @NHSSheffieldCCG: Findings by @Bowel_Cancer_UK show generations of Lynch syndrome families devastated #cancer https://t.co/Lo2fGaEHzO ht,RT   Findings by  show generations of Lynch syndrome families devastated #cancer ht,,"London, UK",Wed Nov 23 18:20:54 +0000 2016,BowelCancerGenetics,747032400,1,1,,1,1,1,1,,,,
801488465573642241,RT @campaignkate: Diagnosed with #bowelcancer? Please discuss with your consultant getting a blood test for #Lynchsyndrome #genetics https:,RT   Diagnosed with #bowelcancer  Please discuss with your consultant getting a blood test for #Lynchsyndrome #genetics ,,London,Wed Nov 23 18:11:55 +0000 2016,3rdthought,3165736312,1,2,1,1,2,1,1,an art organization ,,,
801486771695456256,"RT @MsKymLang: Lynch Syndrome can up bowel cancer risk by 80%, yet NHS support is poor. Pls sign @Bowel_Cancer_UK petition https://t.co/3Lh",RT   Lynch Syndrome can up bowel cancer risk by 80   yet NHS support is poor  Pls sign  petition ,,"London and the Cotswolds, UK",Wed Nov 23 18:05:11 +0000 2016,Deborah Alsina,118418445,1,1,,1,1,1,1,,,,
801486579726483457,Article on @Bowel_Cancer_UK's new report on Lynch syndrome & how the UK's failing people at high risk of bowel canc https://t.co/F7oMOnujWg,Article on  s new report on Lynch syndrome   how the UK s failing people at high risk of bowel canc ,,"London and the Cotswolds, UK",Wed Nov 23 18:04:26 +0000 2016,Deborah Alsina,118418445,1,1,,1,1,1,1,,,,
801485614067683328,@Matthew_Wright thought this might interest you. Can you sign & share our petition to improve screening for people https://t.co/bCQC41ZcZQ, thought this might interest you  Can you sign   share our petition to improve screening for people ,,"London and the Cotswolds, UK",Wed Nov 23 18:00:35 +0000 2016,Deborah Alsina,118418445,1,1,,1,1,1,1,,,,
801475374110670851,RT @HealthwatchTraf: Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck https://t.co/,RT   Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck ,,London,Wed Nov 23 17:19:54 +0000 2016,Asha Kaur,142847016,1,1,,1,1,0,1,,,,
801474962628505604,"RT @HWSalford: Estimated 175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing. Act now https:/",RT   Estimated 175 000 UK people have Lynch syndrome but most don t know they have it because of lack of testing  Act now ,,London,Wed Nov 23 17:18:16 +0000 2016,Asha Kaur,142847016,1,1,,1,1,0,1,,,,
801471992587108352,.@FrancescaTGCA #heritarycancer #lynchsyndrome Family History matters ! https://t.co/IAXfIHmsix,  #heritarycancer #lynchsyndrome Family History matters   ,,New Yorker in Bengaluru!,Wed Nov 23 17:06:28 +0000 2016,Govind Nandakumar MD,2501396348,1,1,,1,1,1,1,,,,
801471687313264644,Findings by @Bowel_Cancer_UK show generations of Lynch syndrome families devastated #cancer https://t.co/Lo2fGaEHzO https://t.co/B5hd6iOpPy,Findings by  show generations of Lynch syndrome families devastated #cancer ,,Sheffield,Wed Nov 23 17:05:15 +0000 2016,NHS Sheffield CCG,109237832,1,1,,1,1,1,1,,,,
801458648325165056,RT @WestMidBowel: The latest The Bowel Cancer Genetics Daily! https://t.co/FFUMURSXqh Thanks to @Bowel_Cancer_UK #lynchsyndrome,RT   The latest The Bowel Cancer Genetics Daily  Thanks to  #lynchsyndrome,,"South West, England",Wed Nov 23 16:13:26 +0000 2016,Wayne,4866443793,1,1,,1,1,0,1,,,,
801451971169361920,Remember to talk to your #family about their #cancer history on #thanksgiving ! @AliveAndKicknDD #GCchat #hereditarycancer #Lynchsyndrome,Remember to talk to your #family about their #cancer history on #thanksgiving    #GCchat #hereditarycancer #Lynchsyndrome,,"New York, NY",Wed Nov 23 15:46:54 +0000 2016,Francesca Tubito,4828174812,1,2,,1,2,1,1,,,,
801437275540299776,The latest The Bowel Cancer Genetics Daily! https://t.co/FFUMURSXqh Thanks to @Bowel_Cancer_UK #lynchsyndrome,The latest The Bowel Cancer Genetics Daily  Thanks to  #lynchsyndrome,,"London, UK",Wed Nov 23 14:48:31 +0000 2016,BowelCancerGenetics,747032400,1,1,,1,1,1,1,,,,
801431635048693760,At NICE Manchester discussing final #Lynchsyndrome diagnostic guidelines,At NICE Manchester discussing final #Lynchsyndrome diagnostic guidelines,,,Wed Nov 23 14:26:06 +0000 2016,Kevin Monahan,512348645,1,1,,1,1,1,1,,,,
801430857089060868,.@Bowel_Cancer_UK carried out a Lynch syndrome survey & they've released the results here  https://t.co/hEvxR3i6Rb https://t.co/K2RELvzaS7,  carried out a Lynch syndrome survey   they ve released the results here  ,,Cambridgeshire,Wed Nov 23 14:23:00 +0000 2016,Healthwatch Cambs,1565538180,1,1,,1,1,1,1,,,,
801429800749531136,The latest Spotlight! https://t.co/Az2paIvYeQ #lynchsyndrome #staywellthiswinter,The latest Spotlight  #lynchsyndrome #staywellthiswinter,,Northamptonshire,Wed Nov 23 14:18:49 +0000 2016,Kara Earl,22166361,1,1,,1,1,0,1,,,,
801412951806803968,"@Bowel_Cancer_UK c175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing. https://t.co/idMeDjaaOH", c175 000 UK people have Lynch syndrome but most don t know they have it because of lack of testing  ,,Salford,Wed Nov 23 13:11:51 +0000 2016,Healthwatch Salford,2231656441,1,1,,1,1,1,1,,,,
801412314293530626,"Estimated 175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing. Act now https://t.co/idMeDjaaOH",Estimated 175 000 UK people have Lynch syndrome but most don t know they have it because of lack of testing  Act now ,,Salford,Wed Nov 23 13:09:19 +0000 2016,Healthwatch Salford,2231656441,1,1,,1,1,1,1,,,,
801404473428111361,#LynchSyndrome and #Cancer w/ @DanielleIsB https://t.co/q2a7D7FfIi #crcsm,#LynchSyndrome and #Cancer w   #crcsm,,,Wed Nov 23 12:38:10 +0000 2016,Anti-Cancer Club,1205870442,1,1,,1,1,1,1,,,,
801387269114499072,RT @LucyBenyon: Big thanks to @Matthew_Wright @bowelcancer for raising awareness of #bowelcancer & #Lynchsyndrome in @Daily_Express. https:,RT   Big thanks to   for raising awareness of #bowelcancer   #Lynchsyndrome in   ,,SCOTLAND,Wed Nov 23 11:29:48 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,2,1,1,2,0,1,,,,
801375615496712192,Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test https://t.co/6nKQwUuruI,Lynch syndrome warning  Bowel cancer patients are missing out on lifesaving test ,,SCOTLAND,Wed Nov 23 10:43:30 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,1,,1,1,0,1,,,,
801371214891487232,Lynch syndrome is a genetic condition that increases risk of bowel cancer. Read @Bowel_Cancer_UK's latest findings https://t.co/8T54vBDKTC,Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  s latest findings ,,Beccles UK,Wed Nov 23 10:26:01 +0000 2016,NHSGYWCCG,104837087,1,1,,1,1,1,1,,,,
801361119537496065,"Lynch Syndrome can up bowel cancer risk by 80%, yet NHS support is poor. Pls sign @Bowel_Cancer_UK petition https://t.co/3Lh66U4MY8",Lynch Syndrome can up bowel cancer risk by 80   yet NHS support is poor  Pls sign  petition ,,"London, UK",Wed Nov 23 09:45:54 +0000 2016,Kym | pip nutrition,2784249991,1,1,,1,1,1,1,,,,
801352139465510912,"Estimated 175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing.Act now https://t.co/l9yL70kebL",Estimated 175 000 UK people have Lynch syndrome but most don t know they have it because of lack of testing Act now ,,Stoke-on-Trent,Wed Nov 23 09:10:13 +0000 2016,Healthwatch Stoke,1428053774,1,1,,1,1,1,1,,,,
801351194128121856,New findings from @Bowel_Cancer_UK show generations of Lynch syndrome families devastated by cancer https://t.co/n7QRCFwLQJ,New findings from  show generations of Lynch syndrome families devastated by cancer ,,Beccles UK,Wed Nov 23 09:06:27 +0000 2016,NHSGYWCCG,104837087,1,1,,1,1,1,1,,,,
801349639471513600,Results released of new nationwide Lynch syndrome survey carried out by @Bowel_Cancer_UK https://t.co/k2NbVphmnX,Results released of new nationwide Lynch syndrome survey carried out by  ,,"Haringey, London",Wed Nov 23 09:00:17 +0000 2016,Healthwatch Haringey,1694071058,1,1,,1,1,1,1,,,,
801342065649025024,RT @Bowel_Cancer_UK: New findings show generations of Lynch syndrome families devastated by cancer as health bodies pass the buck >> https:,RT   New findings show generations of Lynch syndrome families devastated by cancer as health bodies pass the buck    ,,"South West, England",Wed Nov 23 08:30:11 +0000 2016,Wayne,4866443793,1,1,,1,1,0,1,,,,
801255196085067776,"RT @LynchCancers: ""Endometrial cancer on its own is not a disease you inherit. However, a genetic disorder, Lynch syndrome that is... https",RT    Endometrial cancer on its own is not a disease you inherit  However  a genetic disorder  Lynch syndrome that is    https,,"Montreal, Canada",Wed Nov 23 02:45:00 +0000 2016,Karen Lazarovitz,2769478221,1,1,,1,1,0,1,,,,
801254803271778304,RT @erinjacqgill: A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for #LynchSyndrome https,RT   A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for #LynchSyndrome https,,"Montreal, Canada",Wed Nov 23 02:43:26 +0000 2016,Karen Lazarovitz,2769478221,1,1,,1,1,0,1,,,,
801254752071909376,RT @anticancerclub: #LynchSyndrome and #Cancer w/ @DanielleIsB https://t.co/q2a7D7WQzQ #crcsm,RT   #LynchSyndrome and #Cancer w   #crcsm,,"Montreal, Canada",Wed Nov 23 02:43:14 +0000 2016,Karen Lazarovitz,2769478221,1,1,,1,1,0,1,,,,
801254577643229185,RT @LynchSyndromeAU: @LynchSyndromeAU: first ever poster presentation @COSAoncology: why 43% of Aussies with #Lynchsyndrome must manage the,RT     first ever poster presentation   why 43  of Aussies with #Lynchsyndrome must manage the,,"Montreal, Canada",Wed Nov 23 02:42:32 +0000 2016,Karen Lazarovitz,2769478221,1,1,,1,1,0,1,,,,
801248370350231552,The latest The Cancer Plus Daily! https://t.co/4DgRTzzM7m Thanks to @dgermain21 @edubru @mreyesm #lynchsyndrome #healthcare,The latest The Cancer Plus Daily  Thanks to    #lynchsyndrome #healthcare,,Pennsylvania,Wed Nov 23 02:17:52 +0000 2016,Wafik El-Deiry MDPhD,14562968,1,1,,1,1,1,1,,,,
801231968918716416,RT @ovariancancers: Incidence/survival after subsequent cancers carriers of  MMR variants with previous cancer...Lynch syndrome database ht,RT   Incidence survival after subsequent cancers carriers of  MMR variants with previous cancer   Lynch syndrome database ht,,Global,Wed Nov 23 01:12:42 +0000 2016,#GenCSM,3115854416,1,1,,1,1,1,1,,,,
801231483927199744,RT @WestMidBowel: Towards value-based universal #Lynchsyndrome identification in endometrial cancer patients. https://t.co/gtR0SxHuOu,RT   Towards value-based universal #Lynchsyndrome identification in endometrial cancer patients  ,,Global,Wed Nov 23 01:10:46 +0000 2016,#GenCSM,3115854416,1,1,,1,1,1,1,,,,
801231179240407040,RT @patientpowereu: Lifestyle in Lynch Syndrome patients https://t.co/Zvecn3GLBx #LynchSyndrome https://t.co/HUGfDZnyDW,RT   Lifestyle in Lynch Syndrome patients #LynchSyndrome ,,Global,Wed Nov 23 01:09:33 +0000 2016,#GenCSM,3115854416,1,1,,1,1,1,1,,,,
801230839568809984,RT @Aung_Ko_Win: #Alcohol consumption might increase #BowelCancer risk in people with #LynchSyndrome. Read more https://t.co/cpBXZg7qVf,RT   #Alcohol consumption might increase #BowelCancer risk in people with #LynchSyndrome  Read more ,,Global,Wed Nov 23 01:08:12 +0000 2016,#GenCSM,3115854416,1,1,,1,1,1,1,,,,
801230822326095872,RT @eduCatalysis: Testing for #Lynchsyndrome: an interview with Kevin Monahan Bowel_Cancer_UK https://t.co/gr7WpoL2KK https://t.co/AgIAqQ5h,RT   Testing for #Lynchsyndrome  an interview with Kevin Monahan Bowel_Cancer_UK ,,Global,Wed Nov 23 01:08:08 +0000 2016,#GenCSM,3115854416,1,1,,1,1,1,1,,,,
801196716284329984,"RT @Bowel_Cancer_UK: An estimated 175,000 people have Lynch syndrome in the UK. Most people don't know because of lack of testing >> https:",RT   An estimated 175 000 people have Lynch syndrome in the UK  Most people don t know because of lack of testing    ,,"Surrey, Near Gatwick ",Tue Nov 22 22:52:37 +0000 2016,Pulled Pork,532282478,1,1,,1,1,0,1,,,,
801184424280748032,RT @jdhermanmd: Testing for #Lynchsyndrome: an interview with #KevinMonahan https://t.co/HYWmmFmeeA,RT   Testing for #Lynchsyndrome  an interview with #KevinMonahan ,,,Tue Nov 22 22:03:46 +0000 2016,Bridget,24476365,2,1,1,1,2,0,1,,,,
801176690231832580,Get the facts about Myriad's myRisk #HereditaryCancer testing with a FREE Be Ready Pack! https://t.co/FWcxletpij https://t.co/6qjG25nRYb,Get the facts about Myriad s myRisk #HereditaryCancer testing with a FREE Be Ready Pack  ,,,Tue Nov 22 21:33:02 +0000 2016,Myriad Genetics,380546646,1,1,,1,1,1,0,,,,
801160332836159488,95% of people with Lynch syndrome don't know they have it. We're trying to change that. Join us. https://t.co/19IvqSRblg,95  of people with Lynch syndrome don t know they have it  We re trying to change that  Join us  ,,UK,Tue Nov 22 20:28:02 +0000 2016,Bowel Cancer UK,107024149,1,1,,1,1,1,1,,,,
801151115643469824,"RT @HealthWWBerks: Estimated 175,000 UK people have #Lynchsyndrome but most don't know they have it because of lack of testing.Act now http",RT   Estimated 175 000 UK people have #Lynchsyndrome but most don t know they have it because of lack of testing Act now http,,"Reading, England",Tue Nov 22 19:51:25 +0000 2016,"Ali Foster RMN, MA",2969496987,1,1,,1,1,1,1,,,,
801150401835892736,"RT @Bowel_Cancer_UK: We reveal shocking picture of poor management, long waiting times & delayed testing for people with Lynch syndrome htt",RT   We reveal shocking picture of poor management  long waiting times   delayed testing for people with Lynch syndrome htt,,SCOTLAND,Tue Nov 22 19:48:35 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,2,1,1,2,0,1,,,,
801150384844718080,RT @Bowel_Cancer_UK: We carried out a nationwide survey of people with Lynch syndrome  here are our findings >> https://t.co/Z4hRiqqoYr ht,RT   We carried out a nationwide survey of people with Lynch syndrome  here are our findings    ht,,SCOTLAND,Tue Nov 22 19:48:31 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,1,,1,1,0,1,,,,
801150159556083712,RT @NewsMedical: Testing for #Lynchsyndrome: an interview with Kevin Monahan @Bowel_Cancer_UK https://t.co/iDIpagxPor https://t.co/c8CZxSeu,RT   Testing for #Lynchsyndrome  an interview with Kevin Monahan  ,,SCOTLAND,Tue Nov 22 19:47:37 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,1,,1,1,0,1,,,,
801150056350904320,RT @hwhalton: Results released of new nationwide Lynch syndrome survey carried out by @Bowel_cancer_uk https://t.co/sg13ms60no,RT   Results released of new nationwide Lynch syndrome survey carried out by  ,,SCOTLAND,Tue Nov 22 19:47:12 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,1,,1,1,0,1,,,,
801149257151610881,"Delays to diagnosis, long waiting times & poor care are just some of the issues for Lynch syndrome. Read more https://t.co/7DmoF2qOVf",Delays to diagnosis  long waiting times   poor care are just some of the issues for Lynch syndrome  Read more ,,UK,Tue Nov 22 19:44:02 +0000 2016,Bowel Cancer UK,107024149,1,2,1,1,2,1,1,,,,
801146205183078402,RT @LynchSyndromeUK: LSUK Fbook page offers support4 Lynch Syndrome patients & their families. come&ask questions.BC is just 1 of the cance,RT   LSUK Fbook page offers support4 Lynch Syndrome patients   their families  come ask questions BC is just 1 of the cance,,SCOTLAND,Tue Nov 22 19:31:54 +0000 2016,@BEAUTIFULMUMSIE,825602515,1,1,,1,1,0,1,,,,
801143439274475520,The term Willie Lynch syndrome is used to describe a complex which demoralizes the black male and black female to... https://t.co/oudymctM49,The term Willie Lynch syndrome is used to describe a complex which demoralizes the black male and black female to    ,,usa,Tue Nov 22 19:20:55 +0000 2016,Anthony B. Daniels,217956493,1,0,1,1,2,n/a,1,,,,
801133681595256833,The latest The Portable Genomics Daily! https://t.co/Ag5kAWEt3a Thanks to @andrewsu @cathcoste @MishaAngrist #bigdata #lynchsyndrome,The latest The Portable Genomics Daily  Thanks to    #bigdata #lynchsyndrome,,"La Jolla, CA",Tue Nov 22 18:42:08 +0000 2016,Portable Genomics,58788614,1,1,,1,1,1,1,,,,
801096528156835840,Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test https://t.co/cQB8Gv1IZG https://t.co/ccnLwOfEoO,Lynch syndrome warning  Bowel cancer patients are missing out on lifesaving test ,,London,Tue Nov 22 16:14:30 +0000 2016,Daily Express,17895820,1,2,1,1,2,1,1,,,,
801092550929031169,Testing for #Lynchsyndrome: an interview with #KevinMonahan https://t.co/HYWmmFmeeA,Testing for #Lynchsyndrome  an interview with #KevinMonahan ,,New York,Tue Nov 22 15:58:42 +0000 2016,Jonathan Herman,391984735,1,1,,1,1,1,1,,,,
801090851900452864,"Estimated 175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing.Act now https://t.co/aefublJIkM",Estimated 175 000 UK people have Lynch syndrome but most don t know they have it because of lack of testing Act now ,,Dewsbury,Tue Nov 22 15:51:57 +0000 2016,Healthwatch Kirklees,1536670225,1,1,,1,1,1,1,,,,
801089618972147714,LYNCH SYNDROME FAMILIES DEVASTATED BY CANCER https://t.co/XjBkeOKbTk,LYNCH SYNDROME FAMILIES DEVASTATED BY CANCER ,"{'full_name': 'Bury, England', 'contained_within': [], 'url': 'https://api.twitter.com/1.1/geo/id/282652abfa70c570.json', 'place_type': 'city', 'attributes': {}, 'country': 'United Kingdom', 'id': '282652abfa70c570', 'bounding_box': {'coordinates': [[[-2.364483, 53.535082], [-2.2450333, 53.535082], [-2.2450333, 53.6263139], [-2.364483, 53.6263139]]], 'type': 'Polygon'}, 'country_code': 'GB', 'name': 'Bury'}","Bury, Lancashire, UK",Tue Nov 22 15:47:03 +0000 2016,Healthwatchbury,164038408,1,2,1,1,2,1,0,,,,
801086477157306370,Lynch syndrome warning: Bowel cancer patients are missing out on lifesaving test https://t.co/JB4Ct8oXb0 https://t.co/lN3BL6or7g,Lynch syndrome warning  Bowel cancer patients are missing out on lifesaving test ,,London,Tue Nov 22 15:34:34 +0000 2016,Daily Express,17895820,1,2,1,1,2,1,1,,,,
801080372897452032,Results released of new nationwide Lynch syndrome survey carried out by @Bowel_cancer_uk https://t.co/mAXtK9RJrh,Results released of new nationwide Lynch syndrome survey carried out by  ,,Stoke-on-Trent,Tue Nov 22 15:10:18 +0000 2016,Healthwatch Stoke,1428053774,2,1,1,1,2,1,1,,,,
801079161012060161,The latest Heads UP! https://t.co/kGhbKveTgY Thanks to @x_Haffie_x @endless_psych @ShewithLynch #lynchsyndrome #trump,The latest Heads UP  Thanks to    #lynchsyndrome #trump,,,Tue Nov 22 15:05:29 +0000 2016,Chris Grech,39038584,1,0,1,1,2,n/a,1,,,,
801076467975254016,Big thanks to @Matthew_Wright @bowelcancer for raising awareness of #bowelcancer & #Lynchsyndrome in @Daily_Express. https://t.co/VgW7tPxPtV,Big thanks to   for raising awareness of #bowelcancer   #Lynchsyndrome in   ,,,Tue Nov 22 14:54:47 +0000 2016,Lucy Benyon,82992845,1,1,,1,1,0,1,,,,
801072134080622592,"Estimated 175,000 UK people have #Lynchsyndrome but most don't know they have it because of lack of testing.Act now https://t.co/FyhyELzFGh",Estimated 175 000 UK people have #Lynchsyndrome but most don t know they have it because of lack of testing Act now ,,West Berkshire,Tue Nov 22 14:37:34 +0000 2016,HealthwatchWestBerks,1288257396,1,1,,1,1,1,1,,,,
801071741405687808,Help @bowel_cancer_uk put a STOP to genetic condition devastating families with a cancer link through #LynchSyndrome https://t.co/qhoIcQ8Ab9,Help  put a STOP to genetic condition devastating families with a cancer link through #LynchSyndrome ,,UK,Tue Nov 22 14:36:01 +0000 2016,BSG,351608917,1,1,,1,1,1,1,,,,
801071493647978496,New findings from @Bowel_Cancer_UK reveal families with #LynchSyndrome are being let down. Read the report https://t.co/uXwzQd4zUp,New findings from  reveal families with #LynchSyndrome are being let down  Read the report ,,UK,Tue Nov 22 14:35:01 +0000 2016,BSG,351608917,1,1,,1,1,1,1,,,,
801069686301609984,Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck https://t.co/NjljMepy3w,Findings show generations of Lynch Syndrome families devastated by cancer as health bodies pass the buck ,,Trafford,Tue Nov 22 14:27:51 +0000 2016,Healthwatch Trafford,175371117,1,1,,1,1,1,1,,,,
801059715002339328,Results released of new nationwide Lynch syndrome survey carried out by @Bowel_cancer_uk https://t.co/sg13ms60no,Results released of new nationwide Lynch syndrome survey carried out by  ,,Widnes WA8 6DB,Tue Nov 22 13:48:13 +0000 2016,Healthwatch Halton,945581274,0,1,1,1,2,1,0,,,,
801059632269492224,Results released of new nationwide Lynch syndrome survey carried out by @Bowel_cancer_uk https://t.co/VWWlIGowjK,Results released of new nationwide Lynch syndrome survey carried out by  ,,Sunderland,Tue Nov 22 13:47:53 +0000 2016,HW Sunderland,1326891998,1,1,,1,1,1,0,,,,
801050050700988420,Management strategies in Lynch syndrome and FAP: a national healthcare https://t.co/fd4KDcbQWF sandipn@sympatico.ca,Management strategies in Lynch syndrome and FAP  a national healthcare sandipn sympatico ca,,global,Tue Nov 22 13:09:49 +0000 2016,Sandi Pniauskas,20050003,2,1,1,1,2,1,0,,,,
801035342824476672,@LynchSyndromeUK hope you've seen my interview in today's @dailyexpressuk - good to see Lynch Syndrome getting some attention x, hope you ve seen my interview in today s  - good to see Lynch Syndrome getting some attention x,,Here n Now,Tue Nov 22 12:11:22 +0000 2016,Matthew Wright,2193949099,1,1,,1,1,1,0,,,,
801034032335101958,#LynchSyndrome and #Cancer w/ @DanielleIsB https://t.co/q2a7D7WQzQ #crcsm,#LynchSyndrome and #Cancer w   #crcsm,,,Tue Nov 22 12:06:10 +0000 2016,Anti-Cancer Club,1205870442,1,1,,1,1,1,0,,,,
801033550153809920,A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for #LynchSyndrome https://t.co/F08T08wIbd,A bowel cancer diagnosis under the age of 50 is a sign that your family may need genetic testing for #LynchSyndrome ,,United Kingdom,Tue Nov 22 12:04:15 +0000 2016,Erin Gill,571549613,0,1,1,1,2,0,0,,,,
801030336691970048,RT @ashakaur: 3 generations of Caroline's family have been devastated by cancer because of Lynch syndrome. Act now @Jeremy_Hunt https://t.c,RT   3 generations of Caroline s family have been devastated by cancer because of Lynch syndrome  Act now  ,,Wood Green/White Hart Lane,Tue Nov 22 11:51:29 +0000 2016,Paul Head,356839611,1,1,,1,1,1,0,,,,
801026198063251456,"""Until there's clear local & national leadership, people with Lynch syndrome will continue to fall through the gaps https://t.co/hqpevrXLVS", Until there s clear local   national leadership  people with Lynch syndrome will continue to fall through the gaps ,,UK,Tue Nov 22 11:35:02 +0000 2016,Bowel Cancer UK,107024149,1,2,1,1,2,1,0,,,,
