"id","text","place","user_location","created_at","username","user_id"
"834759767629426690","RT @Bowel_Cancer_UK: BLOG: The new NICE guideline for Lynch syndrome testing explained by Dr Kevin Monahan > https://t.co/4kmGzgjTnJ https:","","Gorleston, Great Yarmouth","Thu Feb 23 13:40:12 +0000 2017","Hospital Radio Yare","2696262426"
"834360708645187585","RT @Bowel_Cancer_UK: Help us stop Lynch syndrome devastating whole families in our lifetime. Take action: https://t.co/rprBKUV5Kq https://t","","Gorleston, Great Yarmouth","Wed Feb 22 11:14:29 +0000 2017","Hospital Radio Yare","2696262426"
"895384410249408513","RT @NCICancerCtrl: NCI Lynch Syndrome Workshop Focuses on Preventing Hereditary Cancers https://t.co/iBqPV3bxXp","","وادي ميزاب - غرداية","Wed Aug 09 20:40:53 +0000 2017","سهام الحق المر","2984474193"
"834881633392144384","RT @Bowel_Cancer_UK: Since only 5% of people with Lynch syndrome know they have it, introducing NICE guidance is key to better awareness ht","","Manchester","Thu Feb 23 21:44:27 +0000 2017","Caroline Dinnage","483157090"
"838881377659600897","RT @HWRochdale: Estimated 175,000 UK people have Lynch syndrome but most don't know they have it because of lack of testing. Act now https:","","Manchester","Mon Mar 06 22:38:00 +0000 2017","Caroline Dinnage","483157090"
"844686182588010496","RT @Bowel_Cancer_UK: 175,000 people in the UK have Lynch syndrome but only 5% know they have it. Help us change this https://t.co/rprBKUV5K","","Manchester","Wed Mar 22 23:04:14 +0000 2017","Caroline Dinnage","483157090"
"844685899334127616","RT @VickyMartin36: Today is Lynch syndrome awareness day- let's stop this condition devastating families with cancer https://t.co/Mr8ajwbJn","","Manchester","Wed Mar 22 23:03:06 +0000 2017","Caroline Dinnage","483157090"
"844687673159757828","RT @Bowel_Cancer_UK: ""Knowledge is powerful as screening saves lives"" - Remembering a loving father this Lynch Syndrome Awareness Day https","","Manchester","Wed Mar 22 23:10:09 +0000 2017","Caroline Dinnage","483157090"
"878834366985535488","RT @Sageyhope: @dawn_scharer @soledadobrien Lynch syndrome. I'm otherwise healthy! I look after myself well. My son is autistic. He eats we","","Terra, Hemisferio Norte","Sun Jun 25 04:36:55 +0000 2017","{[(Mad John)]}","1400238956"
"829850702205812736","RT @OSUCCC_James: Funding from @Pelotonia allowed #TheJames to screen 3,000 people for Lynch syndrome, which indicates colon or uterine can","","Athens, GA","Fri Feb 10 00:33:19 +0000 2017","B. Noble Jones","408166207"
"834504609758601219","RT @Pelotonia: RT @HHampe Honored to present our Ohio data at the #CancerMoonshot Lynch Syndrome workshop today. @GeneticCouns @OSUCCC_Jame","","Athens, GA","Wed Feb 22 20:46:17 +0000 2017","B. Noble Jones","408166207"
"849007724545355783","RT @OSUCCC_James: Dr. Caligiuri discusses how @Pelotonia funding allowed #TheJames to screen families for Lynch syndrome, saving millions i","","Athens, GA","Mon Apr 03 21:16:29 +0000 2017","B. Noble Jones","408166207"
"841680760180527105","RT @DrKhouryCDC: Colon Cancer Awareness Month and the genetics of inherited colorectal cancer. Via @ShewithLynch https://t.co/Pt0LvKaYtS ht","","Recife","Tue Mar 14 16:01:45 +0000 2017","Aline Medeiros","62572418"
"825739227933573120","A young life taken far too soon #bowelcancer #never2young #lynchsyndrome.  https://t.co/DemhgLc2A9","","London, England","Sun Jan 29 16:15:48 +0000 2017","Cara","153527690"
"827772085497901056","Can you do a simple thing today #wordcancerday help those with lynch syndrome  Take action https://t.co/PqjFWSpncE via @Bowel_Cancer_UK","","London, England","Sat Feb 04 06:53:39 +0000 2017","Cara","153527690"
"834504646664265728","RT @DeborahAlsina: #CRCSM. Universal testing for Lynch syndrome in everyone diagnosed with CRC. Found to be cost effective. New guidance fr","","London, England","Wed Feb 22 20:46:26 +0000 2017","Cara","153527690"
"855158322437271553","RT @Bowel_Cancer_UK: We want to stop Lynch syndrome devastating generations of families from cancer. Join us and sign our petition today ht","","London, England","Thu Apr 20 20:36:46 +0000 2017","Cara","153527690"
"856192806959951872","RT @Bowel_Cancer_UK: Tens of thousands of people don't know they have the genetic condition, Lynch syndrome. Help us change this https://t.","","London, England","Sun Apr 23 17:07:27 +0000 2017","Cara","153527690"
"874377960840679430","Heard of BRCA? I thought so, Lynch Syndrome (LS)? Take a look at my new post for a brief overview of what LS is https://t.co/q5j3i4YfKh","","London, England","Mon Jun 12 21:28:45 +0000 2017","Cara","153527690"
"874378994325614593","I've added a page to my blog to chart my progress through #Lynchsyndrome and what it means to my everyday life. 1st post &overview up now!","","London, England","Mon Jun 12 21:32:52 +0000 2017","Cara","153527690"
"879778143204134912","RT @DeborahAlsina: Article on Lynch syndrome. Genetic condition responsible for 3-4% of hereditary bowel (& other) cancer diagnoses.  https","","London, England","Tue Jun 27 19:07:09 +0000 2017","Cara","153527690"
"883081002020728834","@Matthew_Wright @vicderbyshire any chance of a retweet for my brief look at Lynch Syndrome  https://t.co/5x1kDfMRrL","","London, England","Thu Jul 06 21:51:32 +0000 2017","Cara","153527690"
"884141558186029056","RT @Lynch_Fi: A blog on #Lynchsyndrome https://t.co/7orfW79NLB","","London, England","Sun Jul 09 20:05:48 +0000 2017","Cara","153527690"
"883206785045327872","RT @Caraeliz24: Heard of BRCA? I thought so, Lynch Syndrome (LS)? Take a look at my new post for a brief overview of what LS is https://t.c","","London, England","Fri Jul 07 06:11:21 +0000 2017","Cara","153527690"
"886295040921882624","RT @Bowel_Cancer_UK: What genetic testing is available for #LynchSyndrome? Dr Fiona Lalloo is here to tell us https://t.co/6XBiH4aKoR","","London, England","Sat Jul 15 18:42:58 +0000 2017","Cara","153527690"
"891275847352582145","RT @ShewithLynch: DYK that #Lynchsyndrome is the most common #hereditarycancer syndrome & 1 in 279 Americans are affected by it? https://t.","","London, England","Sat Jul 29 12:34:55 +0000 2017","Cara","153527690"
"891276683780775937","RT @ShewithLynch: Retweeted LynchFi (@Lynch_Fi):  A blog on #Lynchsyndrome https://t.co/CfFQFGphqd https://t.co/UyRo6lCivC","","London, England","Sat Jul 29 12:38:15 +0000 2017","Cara","153527690"
"869759056059047936","RT @anticancerclub: You can do everything ""RIGHT"" and still get #cancer: Cathy Nobil-Dutton #LynchSyndrome","","Pacific Northwest","Wed May 31 03:34:52 +0000 2017","Jeri Walker","847185464507342848"
"858279048270815232","RT @MsElectLadyKim: Black folks are so messed up they can't share space. That Willie Lynch syndrome mentality is real & at work. https://t.","","Cʟass աɨtɦ Yօʊ","Sat Apr 29 11:17:25 +0000 2017","🌞Sun Is Shining🌞","540420406"
"825557394604302337","@BSN_McBride His face is also super punchable. Big time Paxton Lynch Syndrome","","Denver, CO","Sun Jan 29 04:13:15 +0000 2017","AJ Haefele","123355375"
"805045100950786048","RT @AliveAndKicknDD: Lynch Syndrome, Lewy Body - how much awareness of a disease has to do with the disease name/branding?","","","Sat Dec 03 13:44:43 +0000 2016","Dale Mintz","1163481835"
"802146709908389888","RT @Lynchsyndromirl: Generations devastated worldwide because of  Lynch Syndrome-dramatically inc. cancer risk.  Est.175,000 in UK how man","","","Fri Nov 25 13:47:33 +0000 2016","Dale Mintz","1163481835"
"844443701350928387","RT @BowelCancerAust: Is bowel cancer in your genes? Find out this Lynch Syndrome Awareness Day @BowelCancerAust @LynchSyndromeAU  https://t","","","Wed Mar 22 07:00:42 +0000 2017","Lisa Robinson","27224593"
"894068996772966400","RT @MsKTweetsTruth: @dijoni @nyafromfire @trueblackpower @SusieNattibree @InBlackMecca @Fresh_Flames1 @fyahlite @Asim_the_Great @angelaw676","","is it necessary","Sun Aug 06 05:33:54 +0000 2017","ok","796338369559166976"
"844544954873663491","RT @HHampel1: Happy Lynch Syndrome Awareness Day! Ohio Proclamation. @HCCTakesGuts @AliveAndKicknDD @LynchCancers @CGAICC @ShewithLynch @Ge","","Columbus, OH","Wed Mar 22 13:43:02 +0000 2017","Susan Vear, MD, MSCI","4362247396"
"846416031463694339","RT @NJIvorygirl: Please follow - @ShewithLynch @MyGeneCounsel @HHampel1 @GenC_SM  TWEET CHAT NOW #GenCSM #Lynchsyndrome #HereditaryColonCan","","Somewhere hating on fraud.","Mon Mar 27 17:38:02 +0000 2017","Shaughn","27046785"
"860474501427056641","RT @Paige_Mustain: Duodenal cancer and Lynch syndrome patient. #iamapreexisitingcondition #preexistingconditons #trumpcare https://t.co/WhY","","Indianapolis","Fri May 05 12:41:22 +0000 2017","Sue","19188132"
"844210054207160321","RT @DrKhouryCDC: March 22 is Lynch Syndrome Awareness Day. 1 in 340 people are affected, of which 95% are unaware! #raiseawareness https://","","","Tue Mar 21 15:32:16 +0000 2017","Melanie Palomares","2361723140"
"867731462140952577","RT @NICEcomms: Everyone diagnosed with colorectal cancer should be tested for inherited condition Lynch syndrome. Read more here: https://t","","","Thu May 25 13:17:56 +0000 2017","MarcosHRCampos","407017545"
"869252575270273024","Increasing the age limit for Lynch syndrome genetic testing may save lives https://t.co/8Db4Nz4EFx","","United States","Mon May 29 18:02:18 +0000 2017","Sohail Ahmad","838631774649532416"
"822094081815969793","@DeborahAlsina Thanks Deborah, I'm overdue to be tested for Lynch Syndrome, things get lost in the chaos of cancer...xx","","Weston-super-Mare, England","Thu Jan 19 14:51:17 +0000 2017","Got Stoma","783006050266079236"
"790274385043132416","RT @aegastro: #aegOnco NICE guidelines will recommend test all #colorectalcancer for #LynchSyndrome https://t.co/mgQDO2DZlF https://t.co/Tb","","England, United Kingdom","Sun Oct 23 19:31:10 +0000 2016","Michelle Williams","1675314811"
"801865400111792129","RT @ShewithLynch: Collecting Your #FamilyMedicalHistory During the #Holidays #GenCSM - #HereditaryCancer Blog #Lynchsyndrome https://t.co/t","","England, United Kingdom","Thu Nov 24 19:09:43 +0000 2016","Michelle Williams","1675314811"
"812627326479568896","RT @MNWilliams74: #PancreaticCancer early signs vague/unrecognised #BRCA #Lynchsyndrome #BRCA2 #KnowBRCA http://t.co/8MyUmEfbQo","","England, United Kingdom","Sat Dec 24 11:53:47 +0000 2016","Michelle Williams","1675314811"
"814791177564209153","RT @MNWilliams74: #PancreaticCancer early signs vague/unrecognised #BRCA #Lynchsyndrome #BRCA2 #KnowBRCA http://t.co/8MyUmEfbQo","","England, United Kingdom","Fri Dec 30 11:12:09 +0000 2016","Michelle Williams","1675314811"
"825294175297998848","RT @EverydayHealth: Did you know? BRCA mutations, Lynch syndrome, and other genetic syndromes raise the risk of pancreatic cancer. https://","","England, United Kingdom","Sat Jan 28 10:47:19 +0000 2017","Michelle Williams","1675314811"
"825363027369279488","RT @MNWilliams74: #PancreaticCancer early signs vague/unrecognised #BRCA #Lynchsyndrome #BRCA2 #KnowBRCA http://t.co/8MyUmEfbQo","","England, United Kingdom","Sat Jan 28 15:20:54 +0000 2017","Michelle Williams","1675314811"
"825103148306034688","RT @ShewithLynch: #HolocaustMemorialDay Significant #FamilyMedicalHistory gaps in #Jewish families #Holocaust #Genetics #BRCA https://t.co/","","England, United Kingdom","Fri Jan 27 22:08:14 +0000 2017","Michelle Williams","1675314811"
"833514683256696832","RT @sara_carroll: February is #Cancerprevention month. I've updated this little gem to help identify those at risk for hereditary #cancer #","","Solihull, England","Mon Feb 20 03:12:41 +0000 2017","Michelle Williams","1675314811"
"835503959037120512","RT @BRCAUmbrella: Great resource dealing with genetic causes of #ovariancancer #GYNCSM ##BRCA #HBOC # lynch syndrome #genetics https://t.co","","Solihull, England","Sat Feb 25 14:57:21 +0000 2017","Michelle Williams","1675314811"
"845559006722740224","RT @MyGeneCounsel: Don't Discriminate Against Mutants Like Me https://t.co/fd6tY8vFVL #geneticdiscrimination #GCChat #BRCA #Lynchsyndrome #","","England, United Kingdom","Sat Mar 25 08:52:31 +0000 2017","Michelle Williams","1675314811"
"874042421528670208","RT @MNWilliams74: What Are Genetic Mutations? via @OvarianCancerUK  https://t.co/nxdZGiSxS5 #hereditarycancer #BRCA #Lynchsyndrome","","England, United Kingdom","Sun Jun 11 23:15:26 +0000 2017","Michelle Williams","1675314811"
"873442425162936320","What Are Genetic Mutations? via @OvarianCancerUK  https://t.co/nxdZGiSxS5 #hereditarycancer #BRCA #Lynchsyndrome","","England, United Kingdom","Sat Jun 10 07:31:16 +0000 2017","Michelle Williams","1675314811"
"875134881889742848","RT @MNWilliams74: What Are Genetic Mutations? via @OvarianCancerUK  https://t.co/nxdZGiSxS5 #hereditarycancer #BRCA #Lynchsyndrome","","England, United Kingdom","Wed Jun 14 23:36:29 +0000 2017","Michelle Williams","1675314811"
"875136339557187584","RT @MNWilliams74: What Are Genetic Mutations? via @OvarianCancerUK  https://t.co/nxdZGiSxS5 #hereditarycancer #BRCA #Lynchsyndrome","","England, United Kingdom","Wed Jun 14 23:42:17 +0000 2017","Michelle Williams","1675314811"
"829831050297745408","An analysis of Lynch syndromeassociated #ovariancancer found that the malignancy has a generally good prognosis.   https://t.co/s53h62zKal","","San Diego, CA","Thu Feb 09 23:15:14 +0000 2017","Clearity Foundation","195845794"
"894525744344387585","RT @DrKhouryCDC: You may need colorectal cancer screening even if you are under age 50: Find out why. https://t.co/Mj5rSZkVvw  #familyhisto","","Puerto Rico, USA","Mon Aug 07 11:48:51 +0000 2017","gastropr","842442938999291910"
"821482410839785473","#impeachment of this #fooligan LONG past due #loretta #Lynchsyndrome https://t.co/qDD33fRnce","","USA","Tue Jan 17 22:20:43 +0000 2017","#LiberalTearsJunkie","3750265342"
"789750626397761537","RT @Bowel_Cancer_UK: We're campaigning to improve the diagnosis & care of people with Lynch syndrome. Help us by sharing your story >> http","","Sydney, New South Wales","Sat Oct 22 08:49:56 +0000 2016","Raymond Oliphant","92363553"
"800972264791343104","RT @Bowel_Cancer_UK: An estimated 175,000 people have Lynch syndrome in the UK. Most people don't know because of lack of testing >> https:","","Sydney, New South Wales","Tue Nov 22 08:00:43 +0000 2016","Raymond Oliphant","92363553"
"800957850063253505","RT @Bowel_Cancer_UK: We reveal shocking picture of poor management, long waiting times & delayed testing for people with Lynch syndrome htt","","Sydney, New South Wales","Tue Nov 22 07:03:27 +0000 2016","Raymond Oliphant","92363553"
"834722685133299713","RT @bowelcancer: NEWS: NICE recommends everyone diagnosed with #colorectal cancer be tested for Lynch syndrome https://t.co/9p5lIUKbZa #bow","","Sydney, New South Wales","Thu Feb 23 11:12:51 +0000 2017","Raymond Oliphant","92363553"
"887235291286618112","RT @DCRjournal: NEW Visual Abstracts for August! #2 Surgery for Lynch Syndrome  https://t.co/NIiRB9mIc4  @helsinkiuni TUNE IN FOR NEW ONLI","","Sydney, New South Wales","Tue Jul 18 08:59:12 +0000 2017","Raymond Oliphant","92363553"
"826896731476471813","@CynthiaGre84 Willy Lynch syndrome at its best.","{'place_type': 'city', 'id': '1c6586e5d40fba3d', 'country_code': 'FR', 'name': 'Villeurbanne', 'country': 'France', 'contained_within': [], 'attributes': {}, 'url': 'https://api.twitter.com/1.1/geo/id/1c6586e5d40fba3d.json', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[4.8583544, 45.7484523], [4.9212179, 45.7484523], [4.9212179, 45.7955346], [4.8583544, 45.7955346]]]}, 'full_name': 'Villeurbanne, France'}","New York, USA","Wed Feb 01 20:55:18 +0000 2017","Bah-Pna Dahane","67290781"
"890704642111410177","RT @KTildes: I have multiple pre-existing conditions. 1 is #lynchsyndrome. The ACA keeps me free of colorectal & other cancers #HowTheACASa","","","Thu Jul 27 22:45:09 +0000 2017","Betsy Ross","259776751"
"806362768110743555","RT @NelsonEmpowered: We point fingers quarreling day after day while white supremacy sits back, laughing. We're embarrassing ourselves. Wil","","Atlanta, GA","Wed Dec 07 05:00:40 +0000 2016","RoughLooking","2333868262"
"806362723848253448","RT @NelsonEmpowered: Willie Lynch syndrome rears its head on the TL daily and I'm just over it. We're so tractable we make white supremacy","","Atlanta, GA","Wed Dec 07 05:00:29 +0000 2016","RoughLooking","2333868262"
"844732849899130880","RT @sara_carroll: Lynch syndrome is not rare, just rarely identified. Tools to identify #Lynchsyndrome #ColonCancerAwarenessMonth #lynchsyn","","Florida, USA","Thu Mar 23 02:09:40 +0000 2017","Yuksel Altinel","1455095383"
"806540505299480576","@DillanXO knowledge is power and that dummy is powerless,  i guess obama not black too , im so sick of the willie lynch syndrome","","LOVER OF THICKZILLAZ","Wed Dec 07 16:46:55 +0000 2016","IAM_HELLNAW","363154573"
"842134523886329856","@Craigs_VCR willie lynch syndrome","","BOOTYOLOGIST ","Wed Mar 15 22:04:51 +0000 2017","IAM_HELLNAW","363154573"
"852753107884756994","Willie lynch syndrome light vs dark , self hate is a disease in its own https://t.co/laj0yum7mk","","BOOTYOLOGIST ","Fri Apr 14 05:19:18 +0000 2017","IAM_HELLNAW","363154573"
"856382183375810560","Once black ppl get rid of the Willie Lynch syndrome then we can prosper and unify together but until then we're fucked","","BOOTYOLOGIST ","Mon Apr 24 05:39:57 +0000 2017","IAM_HELLNAW","363154573"
"860892335290363907","I see a slight turn in the ignorance the Willie lynch syndrome is wearing off slowly","","","Sat May 06 16:21:41 +0000 2017","Plant_Based_Papi","424496906"
"895735834371997697","If I suffer from #Lynchsyndrome, does that mean I get to meet @LynchFoundation at #BobsBigboy in #tolucalake? #askingforafriend #TwinPeaks","","Los Angeles, CA;  Milky Way","Thu Aug 10 19:57:19 +0000 2017","Joseph Fein","48446352"
"858060671480508416","RT @MsElectLadyKim: Black folks are so messed up they can't share space. That Willie Lynch syndrome mentality is real & at work. https://t.","","Cliffdale 👉🏾Cali ","Fri Apr 28 20:49:40 +0000 2017","FREEMIKE 🏄🏾","169811363"
"884060825006120960","Lynch syndrome# Intolerance  https://t.co/rpLDIQH0u6","","Kolkata","Sun Jul 09 14:45:00 +0000 2017","Jheel Mian","251106585"
"793926037448970240","RT @LynchCancers: Yes! Laughter truly is one of the best medicines! That's why Lynch Syndrome International's major Fundraiser is... https:","","California","Wed Nov 02 21:21:32 +0000 2016","flompy","18963425"
"800737472887955456","RT @LynchCancers: ""Endometrial cancer on its own is not a disease you inherit. However, a genetic disorder, Lynch syndrome that is... https","","California","Mon Nov 21 16:27:45 +0000 2016","flompy","18963425"
"872190017891741696","RT @LynchCancers: Lynch Syndrome Mutations and Risk of Breast and Ovarian Cancer https://t.co/wnDNiCvOR7","","California","Tue Jun 06 20:34:39 +0000 2017","flompy","18963425"
"869878151031250944","RT @EricTopol: @US_FDA @PostHealthSci @lauriemcginley2 @NatureNews @heidiledford @qz @el72champs @HopkinsMedicine @lynchsyndrome What is fu","","West Chester, PA","Wed May 31 11:28:07 +0000 2017","John Hewitt USA","106702194"
"848376239769432064","RT @_melwitharose: The moment it's no longer dismissed as ""we're all black"" or ""willie lynch syndrome"" and can actually be discussed maybe",""," ","Sun Apr 02 03:27:12 +0000 2017","rudyru💋","1481366618"
"865698245523030017","RT @newscomauHQ: Deadly mistake lurking in our DNA https://t.co/jIKks6aERG","","Australia","Fri May 19 22:38:40 +0000 2017","Martina","47899285"
"818533910812495872","Death anxiety can strike anyone who has undergone #genetictesting for cancer. @ShewithLynch on how to overcome it: https://t.co/EFrNSao4ae","","","Mon Jan 09 19:04:26 +0000 2017","BRCA and Beyond","4434589034"
"879284540669349888","RT @anticancerclub: Trying to stay healthy through #cancer treatment #LynchSyndrome https://t.co/gRrhRL27JY","","Philadelphia, PA","Mon Jun 26 10:25:45 +0000 2017","Zarifa Roberson 🇧🇸","130693058"
"795290416505466880","@AnnaVtheGC that was a second test looking for lynch syndrome. Would BRCA have been part of that panel?","{'country_code': 'US', 'id': '01241e9666cacdd2', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]}, 'name': 'Eugene', 'contained_within': [], 'attributes': {}, 'full_name': 'Eugene, OR', 'url': 'https://api.twitter.com/1.1/geo/id/01241e9666cacdd2.json', 'place_type': 'city', 'country': 'United States'}","Eugene","Sun Nov 06 15:43:05 +0000 2016","Tracy Strimling","234627308"
"819552865941327872","RT @ShewithLynch: #Lynchsyndrome #News: Earlier Screening Could Save Many From Colorectal Cancer, Research Suggests - https://t.co/DVEb2xaD","","Israel & U.S.","Thu Jan 12 14:33:24 +0000 2017","Check-Cap Ltd.","3472090875"
"895278049679347712","Cancer Risk in Families With Amsterdam Criteria for Lynch Syndrome https://t.co/BmhNsaM4Z7","","Philadelphia, PA","Wed Aug 09 13:38:15 +0000 2017","Talbot Library","28645539"
"847902565375279108","RT @Bowel_Cancer_UK: And we'll also be live tomorrow morning on @BBCSurrey and @BBC_Cumbria raising awareness of screening as well as Lynch","","","Fri Mar 31 20:04:59 +0000 2017","Curtis Piper","2625776248"
"820752244740157447","RT @TheRealCamilleG: Join me and let's raise awareness for female cancers. Go to @GYNCancer And genetic links to these cancers @AliveAndKic","","Portland, OR","Sun Jan 15 21:59:18 +0000 2017","Jonah Otwell","459696232"
"821122813474078721","RT @TheRealCamilleG: Join me and let's raise awareness for female cancers. Go to @GYNCancer And genetic links to these cancers @AliveAndKic","","Portland, OR","Mon Jan 16 22:31:49 +0000 2017","Jonah Otwell","459696232"
"836951711554097152","NICE recommends everyone diagnosed with bowel cancer is tested for inherited genetic condition - Lynch syndrome (LS)","","UK","Wed Mar 01 14:50:12 +0000 2017","BowelHealth UK","2742913548"
"846734895653228545","Quick, safe and accurate - find out if you or your family have #LynchSyndrome, the commonest cause of inherited #bowelcancer","","UK","Tue Mar 28 14:45:05 +0000 2017","BowelHealth UK","2742913548"
"846761342124134401","NICE recommends everyone diagnosed with bowel cancer is tested for inherited genetic condition - Lynch syndrome (LS) https://t.co/nh4ZskG5Zg","","UK","Tue Mar 28 16:30:10 +0000 2017","BowelHealth UK","2742913548"
"846769053322690561","Those diagnosed with colorectal cancer should be tested for inherited genetic condition, Lynch syndrome. Visit https://t.co/VWwJrnfFQy","","UK","Tue Mar 28 17:00:49 +0000 2017","BowelHealth UK","2742913548"
"847019285834846208","RT @GeneHealthUK: Quick, safe, accurate - genetic testing for #LynchSyndrome, commonest cause of inherited #bowelcancer visit: https://t.co","","UK","Wed Mar 29 09:35:09 +0000 2017","BowelHealth UK","2742913548"
"852088858841952256","Those diagnosed with #bowelcancer can be tested for inherited #geneticcondition #Lynchsyndrome with GeneHealth UK: https://t.co/314RkV5eke","","UK","Wed Apr 12 09:19:49 +0000 2017","BowelHealth UK","2742913548"
"859385650017120256","NICE says #screen all with #bowelcancer for #Lynchsyndrome. Find out about #genetictesting for both here: https://t.co/0oAThA4IYh","","UK","Tue May 02 12:34:40 +0000 2017","BowelHealth UK","2742913548"
"794858742567342080","RT @LynchSyndromeUK: Visit our online shop and support LYNCH SYNDROME UK this Christmas. All the money raised will go towards raising... ht","","","Sat Nov 05 11:07:46 +0000 2016","eileen houghton","1558930842"
"789830328915558400","RT @LynchSyndromeUK: Press Release from LUSK: Families saved from cancer  NICE recommend all patients with bowel cancer are tested... http","","","Sat Oct 22 14:06:39 +0000 2016","eileen houghton","1558930842"
"830898268649422849","RT @LynchSyndromeUK: Does Lynch Syndrome run in your family? Remember the 3 2 1 rule  #knowledgeIsPower #LynchSyndromeUK https://t.co/uuZJT","","","Sun Feb 12 21:55:59 +0000 2017","eileen houghton","1558930842"
"833645108226584577","RT @LynchSyndromeUK: https://t.co/oIxozxZeLW Click on the link and add your support. So... https://t.co/c7j3kSla8T","","","Mon Feb 20 11:50:56 +0000 2017","eileen houghton","1558930842"
"837394872084664324","RT @LynchSyndromeUK: https://t.co/oIxozxZeLW help to spread the message, click on the... https://t.co/sX9h8jB0Pg","","","Thu Mar 02 20:11:10 +0000 2017","eileen houghton","1558930842"
"837394871077855232","RT @LynchSyndromeUK: https://t.co/oIxozxZeLW help to spread the message, click on the... https://t.co/sX9h8jB0Pg","","","Thu Mar 02 20:11:09 +0000 2017","eileen houghton","1558930842"
"845198168962752512","RT @ShewithLynch: A Summary from Dana Farber's LYNKED IN Conference: Connecting and Empowering #LynchSyndrome Families 2017 https://t.co/cC","","","Fri Mar 24 08:58:41 +0000 2017","eileen houghton","1558930842"
"844567793966219264","RT @LynchSyndromeUK: Today is Lynch Syndrome Awareness Day!!!! If you haven't already please share this video!!... https://t.co/iiHp217qhy","","","Wed Mar 22 15:13:48 +0000 2017","eileen houghton","1558930842"
"862293103486676993","RT @LynchSyndromeUK: How do you inherit Lynch syndrome from a affected parent? https://t.co/RDFrPhlKnL https://t.co/1DBx1OsVxM","","","Wed May 10 13:07:51 +0000 2017","eileen houghton","1558930842"
"869584573792911360","Increasing The Age Limit For Lynch Syndrome Genetic Testing May Save Lives https://t.co/yJbv19f0CT","","USA","Tue May 30 16:01:33 +0000 2017","NEWS-Line","78068316"
"870138174185582592","Increasing The Age Limit For Lynch Syndrome Genetic Testing May Save Lives https://t.co/yJbv19f0CT","","USA","Thu Jun 01 04:41:21 +0000 2017","NEWS-Line","78068316"
"845483198737887233","RT @jnelson4c: Thanks @MaryBethScow, @LawrenceWeekly & @KTNV 4 ur awesome support today! #ColorectalCancerAwarenessMonth #LynchSyndrome htt","","Las Vegas, NV","Sat Mar 25 03:51:17 +0000 2017","Clark Dumont,MS,APR","25572983"
"839541215557271554","RT @LguzzardiM: #ProstateCancer & #HereditaryCancer  Risk: A @umichmedicine Expert Explains the Connection. #BRCA2 #Lynchsyndrome  https://","","Ann Arbor, Michigan","Wed Mar 08 18:19:58 +0000 2017","P. F. Anderson","5618162"
"856005607173758979","RT @smlungpathguy: #pathboards Lynch syndrome: colon cancers occur predom proximal to splenic flexure, have mucin/signet ring cells/TILs,","","Thailand","Sun Apr 23 04:43:35 +0000 2017","A Path","64417879"
"803698083179745280","I liked a @YouTube video https://t.co/1VqnFgMLjO The Willie Lynch syndrome is in full effect","","Houston,TX","Tue Nov 29 20:32:09 +0000 2016","Gatta Harmon","148905308"
"813721213654671360","#cheap stay in miami beach cost of genetic testing for lynch syndrome","","manila philippines","Tue Dec 27 12:20:30 +0000 2016","Danielle Nelson","195779230"
"881932509143064579","@NewYorker The Willie Lynch syndrome how black folks deal with each other all the way down to economics","","United States","Mon Jul 03 17:47:50 +0000 2017","Steven C Smith","814955181779652609"
"791785180679671808","Blood Test Identifies Gene Deformity Known As Lynch Syndrome https://t.co/kFVFu1nk0C","","Winnipeg, MB","Thu Oct 27 23:34:32 +0000 2016","Kick Butt Run","137714174"
"819665518823165952","Current NCCN guidelines to cancer risk in individuals with Lynch syndrome compared to the general population and... https://t.co/7WMUjbkgiv","","Winnipeg, MB","Thu Jan 12 22:01:02 +0000 2017","Kick Butt Run","137714174"
"843949734062669824","The 2nd Annual Lynch Syndrome Information Evening is April 12, 2017. Hope to see you there. @lynchcanada... https://t.co/7bvKfp9QEc","","Winnipeg, MB","Mon Mar 20 22:17:51 +0000 2017","Kick Butt Run","137714174"
"844004480039444480","2nd Annual Lynch Syndrome Awareness Day Apr 12 #Winnipeg @lynchcanada https://t.co/7Vk9EFuS5S","","Winnipeg, MB","Tue Mar 21 01:55:23 +0000 2017","Kick Butt Run","137714174"
"844009954617036801","The 2nd Annual Lynch Syndrome Information Evening is Apr 12, 2017 Hope to see you there Winnipeg @metrowinnipeg https://t.co/9HLH2nBoLq","","Winnipeg, MB","Tue Mar 21 02:17:08 +0000 2017","Kick Butt Run","137714174"
"844294907774709760","@MBMedicineJeff @lynchcanada is hosting their 2nd annual Lynch Syndrome Information evening on April 12th. Pls help https://t.co/Sf8bZCNycZ","","Winnipeg, MB","Tue Mar 21 21:09:26 +0000 2017","Kick Butt Run","137714174"
"844294395646042112","@MBMedicineJeff Did you know that a proclamation will be read in the  legislature on Wednesday declaring Lynch Syndrome Awareness Day?","","Winnipeg, MB","Tue Mar 21 21:07:24 +0000 2017","Kick Butt Run","137714174"
